Ano;Rol Declarante;Código VU establecimiento;nombre establecimiento;razon social;rubro retc;ciiu6;ciiu6_id;ciiu4;ciiu4_id;huso;utmn;utme;provincia;comuna ;region;cod_subdere;Entrada/Salida;Cantidad Toneladas; declaración_estimación ;Tratamiento;tratamiento id;valorizacion_eliminacion_recolección;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2.020;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;5640240;277139;Cautín;Curarrehue;La Araucanía;9.104;2;42,67; declaración ;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5.470.713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2.020;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;5640240;277139;Cautín;Curarrehue;La Araucanía;9.104;2;13,25; declaración ;Pretratamiento de Metales;44;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;;RUBEN EDUARDO KRAUSE PEREZ;RUBEN EDUARDO KRAUSE PEREZ;Pucón;La Araucanía
2.020;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;5640240;277139;Cautín;Curarrehue;La Araucanía;9.104;2;6,75; declaración ;Reciclaje de Aparatos eléctricos y electrónicos;76;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;36;5.477.748;CHILERECICLA SPA;CHILERECICLA SPA;Chillán;Ñuble
2.020;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;5640240;277139;Cautín;Curarrehue;La Araucanía;9.104;2;2,1004; declaración ;Pretratamiento de plásticos;45;Recolección;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5.470.713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;La Araucanía
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;57135; declaración ;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97.614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;301,273; declaración ;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1.967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;173,011; declaración ;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2.372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;91,778; declaración ;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5.462.303;SOREPA ANTOFAGASTA;SOC RECUPERADORA DE PAPEL SPA;Antofagasta;Antofagasta
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;32,946; declaración ;Reciclaje de plásticos;18;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5.468.895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;14,275; declaración ;Reciclaje de aceites y grasas comestibles;80;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5.466.728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2.020;Generador Municipal;4085312;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;6294384;347481;Santiago;San Joaquín;Metropolitana de Santiago;13.129;2;3,415; declaración ;Reciclaje de aceites y grasas comestibles;80;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5.459.970;MAIPU- BIOILS;BIOILS SPA;Maipú;Metropolitana de Santiago
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;636,073; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;497,55; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;95,5; declaración ;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;45,6; declaración ;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;45,5; declaración ;Disposición final;3;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;;Destinatario Final;EXPORTADORA LOS FIORDOS LIMITADA;Rancagua;Libertador Gral. Bernardo O'Higgins
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;2,597; declaración ;Reciclaje;8;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;1,6; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;8;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
2.020;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;3911437;588800;Antártica Chilena;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena;12.201;2;1,014; declaración ;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;4.085.310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;Cabo de Hornos (Ex-Navarino);Magallanes y de la Antártica Chilena
