Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;RUT Razón Social;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;RUT Razón Social trazabilidad;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE PERQUENCO;I MUNICIPALIDAD DE PERQUENCO;1965231;69190300-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Perquenco;18;728859;5744156;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Pretratamiento de Vidrio;Valorización;3,3;Declaración;2019;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA | COMERCIAL MORCAS LIMITADA;Lautaro;Araucanía
Municipio;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;4053497;69070400-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Las Condes;19;351721;6301439;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;117284,5;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LIMACHE;I MUNICIPALIDAD DE LIMACHE;3130791;69061100-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Marga Marga;Limache;19;288919;6345389;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;17777,46;Declaración;2019;5452216;96964360-K;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS S A | RELLENO SANITARIO EL MOLLE;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE FUTRONO;ILUSTRE MUNICIPALIDAD DE FUTRONO;5441706;69200700-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Ranco;Futrono;18;722356;5554432;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);36;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Preparación para reutilización;Valorización;8,2;Declaración;2019;5478064;76995969-6;CONARE VALDIVIA;CONARE CHILE SPA | CONARE VALDIVIA;Valdivia;Los Ríos
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;69070700-4;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;2,23;Declaración;2019;5460689;76267533-1;GREENPLAST SA;GREENPLAST SA | GREENPLAST SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PUTRE;ILUSTRE MUNICIPALIDAD DE PUTRE;4448077;69250800-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Arica y Parinacota;Parinacota;Putre;19;440869;7987860;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Basural;Eliminación;13,52;Declaración;2019;5473154;69010100-9;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE ARICA | VERTEDERO MUNICIPAL;Arica;Arica y Parinacota
Municipio;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;5441724;69070100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Santiago;19;346580;6298956;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;1323,55;Declaración;2019;5462303;86359300-K;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL SPA | SOCIEDAD RECUPERADORA DE PAPELES;Antofagasta;Antofagasta
Municipio;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;879730;69041400-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Choapa;Salamanca;19;314348;6481999;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;2;Residuos de parques y jardines (incluidos los residuos de cementerios);1;Residuos biodegradables;Vertedero;Eliminación;791,2;Declaración;2019;5461047;69041400-7;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA | VERTEDERO MUNICIPAL EL QUEÑE;Salamanca;Coquimbo
Municipio;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;4585273;69070300-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Providencia;19;350394;6299660;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;73178,6;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;4055181;69073300-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Melipilla;María Pinto;19;302741;6289302;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Co-procesamiento;Valorización;1,05;Declaración;2019;5403042;91337000-7;PLANTA POLPAICO - TIL TIL;CEMENTO POLPAICO S A | PLANTA POLPAICO - TIL TIL;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;I MUNICIPALIDAD DE FRESIA;2154307;69220400-K;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Los Lagos;Llanquihue;Fresia;18;632889;5443383;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;211,2;Declaración;2019;5465162;69220200-7;RELLENO SANITARIO PROVINCIAL COMUNA DE PUERTO VARAS;I MUNICIPALIDAD DE PUERTO VARAS | RELLENO SANITARIO PROVINCIAL COMUNA DE PUERTO VARAS;Puerto Varas;Los Lagos
Municipio;ILUSTRE MUNICIPALIDAD DE REQUINOA;I MUNICIPALIDAD DE REQUINOA;3022585;69081300-9;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Libertador Gral. Bernardo O'Higgins;Cachapoal;Requínoa;19;333072;6205099;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;129,16;Declaración;2019;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A | CRISTALERIAS DE CHILE  S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE COELEMU;I MUNICIPALIDAD DE COELEMU;3023796;69150200-7;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Ñuble;Itata;Coelemu;18;706038;5959985;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;4857,12;Declaración;2019;244575;77295110-8;ECOBIO;ECOBIO SA | ECOBIO;Chillán Viejo;Ñuble
Municipio;ILUSTRE MUNICIPALIDAD DE CURICÓ;I MUNICIPALIDAD DE CURICO;3023079;69100100-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Maule;Curicó;Curicó;19;295659;6126223;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;63072,94;Declaración;2019;4587897;99539220-8;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A | CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;Río Claro;Maule
Municipio;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;325222;69071500-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Chacabuco;Colina;19;343047;6324715;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Pretratamiento de Metales;Valorización;14,497;Declaración;2019;5467254;76047913-6;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A. | METALES Y ALUMINIOS SA RENCA;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;69190200-5;Otras actividades;Actividades de hospitales y clínicas públicas;Actividades de hospitales públicos y privados;Araucanía;Cautín;Galvarino;18;693649;5746490;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;161,71;Declaración;2019;5461913;88975900-3;VERTEDERO LICURA (MULCHEN;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA | VERTEDERO LICURA (MULCHEN;Mulchén;Biobío
Municipio;ILUSTRE MUNICIPALIDAD DE COLTAUCO;I MUNICIPALIDAD DE COLTAUCO;4054483;69080700-9;Otras actividades;Actividades de descontaminación y otros servicios de gestión de desechos;Actividades de descontaminación y otros servicios de gestión de desechos;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;19;308040;6203964;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;5048,07;Declaración;2019;5457604;69080100-0;RELLENO SANITARIO COLIHUES LA YESCA;I MUNICIPALIDAD DE RANCAGUA | RELLENO SANITARIO COLIHUES LA YESCA;Requínoa;Libertador Gral. Bernardo O'Higgins
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ÁNGELES;I MUNICIPALIDAD DE LOS ANGELES;1963508;69170100-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Biobío;Los Angeles;18;734262;5849572;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;6;Residuos de la limpieza de alcantarillas;Relleno sanitario;Eliminación;583;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;69254600-8;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;San Joaquín;19;347481;6294384;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;194;Declaración;2019;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA | CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;5441724;69070100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Santiago;19;346580;6298956;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;7;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;7974;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOSÉ DE MAIPO;ILUSTRE MUNICIPALIDAD DE SAN JOSÉ DE MAIPO;5441685;69072300-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Cordillera;San José de Maipo;19;374473;6276873;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;101,25;Declaración;2019;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA | CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ÁNGELES;I MUNICIPALIDAD DE LOS ANGELES;1963508;69170100-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Biobío;Los Angeles;18;734262;5849572;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;462,05;Declaración;2019;1967;93372000-4;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA | CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;3023086;69130300-4;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Maule;Linares;Linares;19;265408;6030139;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;34938,46;Declaración;2019;6054;99537670-9;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A | RELLENO SANITARIO DEL MAULE S.A.;Talca;Maule
