Año;Tipo o rol declarante;Código VU establecimiento;RUT Razón Social;Nombre Esblecimiento;Razón Social;Rubro RETC;CIIU6;CIIU6_id;CIIU4;CIIU4_id;Huso;UTMN;UTME;Código Subdere;Provincia;Comuna ;Region;Entrada/Salida;Cantidad Toneladas;Declaración/Estimación;Tratamiento;Tratamiento id;eliminacion_valorizacion_recoleccion;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;Nombre LER;Numero LER;retc_code_trazabilidad;RUT Razón Social trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2021;Generador Municipal;911608;69201100-7;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-40,32115765;-72,4822087;14203;Ranco;Lago Ranco;Los Ríos;2;2718,17;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4587637;69200100-1;VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL;I MUNICIPALIDAD VALDIVIA;Valdivia;Los Ríos
2021;Generador Municipal;880200;69030600-K;ILUSTRE MUNICIPALIDAD DE FREIRINA;I MUNICIPALIDAD DE FREIRINA;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;O842300;Actividades de mantenimiento del orden público y de seguridad;O8423;19;-28,51209104;-71,07959745;3303;Huasco;Freirina;Atacama;2;2551,7;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5480981;65110111-5;Relleno Sanitario de la Provincia del Huasco;ASOCIACION DE MUNICIPALIDADES DE LA PROVINCIA DEL HUASCO;Vallenar;Atacama
2021;Generador Municipal;911517;69230400-4;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-42,47964841;-73,76511899;10201;Chiloé;Castro;Los Lagos;2;2543,393;Declaración;Disposición final;3;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4586424;96753540-0;PISCICULTURA CATRIPULLI;HENDRIX GENETICS AQUACULTURE SA;Curarrehue;La Araucanía
2021;Generador Municipal;5441698;69261400-3;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,57645441;-70,8226315;13604;Talagante;Padre Hurtado;Metropolitana de Santiago;2;2505,76;Declaración;Co-procesamiento;23;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 04 | Lodos de fosas sépticas;4;5305;61808000-5;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS MAPOCHO TREBAL;AGUAS ANDINAS S A;Padre Hurtado;Metropolitana de Santiago
2021;Generador Municipal;5441514;69110300-5;ILUSTRE MUNICIPALIDAD DE CUREPTO;ILUSTRE MUNICIPALIDAD DE CUREPTO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-35,09585024;-72,02089146;7103;Talca;Curepto;Maule;2;2471,87;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;6054;99537670-9;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;Maule
2021;Generador Municipal;431261;69255500-7;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,42111682;-70,65445084;13108;Santiago;Independencia;Metropolitana de Santiago;2;2447,35;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5458093;96722440-5;ESTACION DE TRANSFERENCIA CERRO LOS CONDORES;GESTION ECOLOGICA DE RESIDUOS S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;5441646;69253300-3;ILUSTRE MUNICIPALIDAD DE GUAITECAS;I MUNICIPALIDAD DE LAS GUAITECAS;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-43,88332964;-73,75000172;11203;Aysén;Guaitecas;Aysén del Gral. Carlos Ibañez del Campo;2;2400;Declaración;Basural;30;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5473947;69253300-3;RELLENO SANITARIO GUAITECAS;I MUNICIPALIDAD DE LAS GUAITECAS;Guaitecas;Aysén del Gral. Carlos Ibañez del Campo
2021;Generador Municipal;1965230;69190200-5;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;Otras actividades;Actividades de hospitales y clínicas públicas;Q861010;Actividades de hospitales públicos y privados;Q8610;18;-38,4088632;-72,78212003;9106;Cautín;Galvarino;La Araucanía;2;2371,95;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5461913;88975900-3;VERTEDERO LICURA (MULCHEN;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;Mulchén;Biobío
2021;Generador Municipal;911517;69230400-4;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-42,47964841;-73,76511899;10201;Chiloé;Castro;Los Lagos;2;2325,4;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4586424;96753540-0;PISCICULTURA CATRIPULLI;HENDRIX GENETICS AQUACULTURE SA;Curarrehue;La Araucanía
2021;Generador Municipal;8819;69254200-2;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;ILUSTRE MUNICIPALIDAD DE CERRO NAVIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,43496408;-70,72883366;13103;Santiago;Cerro Navia;Metropolitana de Santiago;2;2288,42;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 02 | Residuos de mercados;2;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;3023791;69120300-K;ILUSTRE MUNICIPALIDAD DE CHANCO;I MUNICIPALIDAD DE CHANCO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-35,73330256;-72,53330034;7202;Cauquenes;Chanco;Maule;2;2256,86;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;6054;99537670-9;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;Maule
2021;Generador Municipal;3023084;69100700-6;ILUSTRE MUNICIPALIDAD DE VICHUQUÉN;I MUNICIPALIDAD DE VICHUQUEN;Otras actividades;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;19;-34,88558317;-71,99254945;7309;Curicó;Vichuquén;Maule;2;2245,97;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;4587897;99539220-8;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;Río Claro;Maule
2021;Generador Municipal;911194;69210300-9;ILUSTRE MUNICIPALIDAD DE RÍO NEGRO;I MUNICIPALIDAD DE RIO NEGRO;Otras actividades;Otras actividades de atención en instituciones;Q879000;Otras actividades de atención en instituciones;Q8790;18;-40,79613298;-73,21684253;10305;Osorno;Río Negro;Los Lagos;2;2218,705;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5463828;69210100-6;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;Los Lagos
2021;Generador Municipal;4585273;69070300-9;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,43201876;-70,60931115;13123;Santiago;Providencia;Metropolitana de Santiago;2;2182,45;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;4053497;69070400-5;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,41616322;-70,59474808;13114;Santiago;Las Condes;Metropolitana de Santiago;2;2045,11;Declaración;Reciclaje de papel, cartón y productos de papel;16;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;;;;;;
2021;Generador Municipal;4055180;69073200-9;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,03354579;-71,10080655;13502;Melipilla;Alhué;Metropolitana de Santiago;2;2044,94;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5473212;69072900-8;VERTEDERO POPETA;I MUNICIPALIDAD DE MELIPILLA;Melipilla;Metropolitana de Santiago
2021;Generador Municipal;4085306;69253800-5;ILUSTRE MUNICIPALIDAD DE LA PINTANA;I MUNICIPALIDAD DE LA PINTANA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,58505499;-70,63022728;13112;Santiago;La Pintana;Metropolitana de Santiago;2;1957,5;Declaración;Sitio de Escombros de la Construcción;60;Eliminación;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;4;5464301;76237208-8;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;San Bernardo;Metropolitana de Santiago
2021;Generador Municipal;5480244;69090500-0;I. Municipalidad de Lolol;I MUNICIPALIDAD DE LOLOL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,72895749;-71,64400473;6304;Colchagua;Lolol;Libertador Gral. Bernardo O'Higgins;2;1834,99;Declaración;Eliminación;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;245025;99537670-9;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;Teno;Maule
2021;Generador Municipal;5441724;69070100-6;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;2;1807,19;Declaración;Reciclaje de vidrio;19;Valorización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2021;Generador Municipal;3023306;69091400-K;ILUSTRE MUNICIPALIDAD DE LA ESTRELLA;I MUNICIPALIDAD DE LA ESTRELLA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-34,20519613;-71,65473042;6202;Cardenal Caro;La Estrella;Libertador Gral. Bernardo O'Higgins;2;1785,03;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5469309;76131040-2;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LIMITADA;Pichilemu;Libertador Gral. Bernardo O'Higgins
2021;Generador Municipal;4085308;69254100-6;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,44365519;-70,71862552;13117;Santiago;Lo Prado;Metropolitana de Santiago;2;1742,05;Declaración;Disposición final;3;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;3280214;69265000-K;ILUSTRE MUNICIPALIDAD DE CHOLCHOL;MUNICIPALIDAD DE CHOLCHOL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-38,60247852;-72,84895891;9121;Cautín;Cholchol;La Araucanía;2;1710;Declaración;Residuos sólidos domiciliarios y asimilables a domiciliarios;56;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5482128;96722440-5;Planta de Tratamiento de Residuos Domiciliarios Lautaro;GESTION ECOLOGICA DE RESIDUOS S A;Lautaro;La Araucanía
